Epoch,Total Loss,Physical Loss,Data Loss,Test Error Mean,Test Error Loss Function,Test Error Loss Function MSE
428,0.005971701815724373,0.014110565185546875,0.001852008979767561,0.057085484999883605,0.057085487991571426,0.004237569868564606
429,0.0029356637969613075,0.006069183349609375,0.0011609885841608047,0.050379366600421936,0.050379373133182526,0.003359459340572357
430,0.0018014024244621396,0.002460479736328125,0.001080833375453949,0.06415352345163129,0.0641535222530365,0.004826044663786888
431,0.005077829584479332,0.008655548095703125,0.002539099659770727,0.050930355610486956,0.05093035101890564,0.003442745190113783
432,0.024859735742211342,0.06338119506835938,0.006241112947463989,0.08535132364631338,0.08535131812095642,0.007502169348299503
433,0.002978723496198654,0.007122039794921875,0.0008833780884742737,0.060757264884338275,0.06075725704431534,0.004119702614843845
434,0.020913252606987953,0.060638427734375,0.0030458159744739532,0.07557653536410779,0.0755765363574028,0.005932399071753025
435,0.002171550178900361,0.004917144775390625,0.0007204767316579819,0.05790934988587795,0.05790933966636658,0.004125378094613552
436,0.01517168153077364,0.03878021240234375,0.00371001660823822,0.08488250857435131,0.08488250523805618,0.008750553242862225
437,0.008066010661423206,0.018360137939453125,0.0026313364505767822,0.05176596665752847,0.051765963435173035,0.0035704467445611954
438,0.017875071614980698,0.048519134521484375,0.0034914035350084305,0.08488638675077388,0.08488637953996658,0.007254980504512787
439,0.007971174083650112,0.012432098388671875,0.0042800456285476685,0.06628255471116257,0.06628256291151047,0.005135409999638796
440,0.01249188557267189,0.018352508544921875,0.007034718990325928,0.053973297723627106,0.05397330969572067,0.0038100616075098515
441,0.001918243826366961,0.00104522705078125,0.0016069728881120682,0.08619236692854898,0.08619238436222076,0.007502111606299877
442,0.01398172415792942,0.038311004638671875,0.0025554001331329346,0.05513870382327796,0.055138710886240005,0.0036863922141492367
443,0.010585322044789791,0.019802093505859375,0.0046704113483428955,0.07810222772623095,0.0781022235751152,0.006216057110577822
444,0.01409521047025919,0.027538299560546875,0.0058571044355630875,0.07111025233250225,0.07111025601625443,0.005333553534001112
445,0.004841139540076256,0.008159637451171875,0.002396509051322937,0.05583684677838649,0.05583683401346207,0.0043008350767195225
446,0.03834296762943268,0.10367202758789062,0.007236178033053875,0.08236600035582704,0.08236600458621979,0.007845420390367508
447,0.017009083181619644,0.04470062255859375,0.0035765692591667175,0.05645777022703606,0.0564577691257,0.003809344256296754
448,0.004773842636495829,0.009250640869140625,0.0019898712635040283,0.0863073626201051,0.08630736917257309,0.00810624472796917
449,0.012776692397892475,0.028900146484375,0.0040662288665771484,0.08242436971450501,0.08242437243461609,0.006856168620288372
450,0.023614954203367233,0.06601715087890625,0.003687799908220768,0.08705771644980888,0.08705771714448929,0.008625895716249943
451,0.0036754950415343046,0.006473541259765625,0.0017185583710670471,0.06660967968432846,0.06660968065261841,0.004651100840419531
452,0.019655302166938782,0.050998687744140625,0.00421559065580368,0.08293620621223619,0.08293619751930237,0.007146419957280159
453,0.009299760684370995,0.0243072509765625,0.0019298791885375977,0.05815350465695288,0.058153506368398666,0.003936084918677807
454,0.008444644510746002,0.01753997802734375,0.0031186938285827637,0.046831815067980016,0.046831801533699036,0.003214961849153042
455,0.020807495340704918,0.05548858642578125,0.00393364392220974,0.09342410372663953,0.09342409670352936,0.008922047913074493
456,0.012233676388859749,0.0309906005859375,0.0027956292033195496,0.06757930555342911,0.06757930666208267,0.0048318589106202126
457,0.006499567534774542,0.012943267822265625,0.002551935613155365,0.04526406257737133,0.04526405408978462,0.0027795759961009026
458,0.007267131004482508,0.01416015625,0.0029419884085655212,0.048888748520822416,0.04888874664902687,0.0034830477088689804
459,0.004779560025781393,0.007030487060546875,0.002628975547850132,0.07507719769584129,0.07507719099521637,0.00577794061973691
460,0.007864163257181644,0.021823883056640625,0.001178555190563202,0.0707551736837218,0.07075517624616623,0.007630409672856331
461,0.00661979615688324,0.01242828369140625,0.002806883305311203,0.07292632405191543,0.07292632013559341,0.005729042459279299
462,0.015393795445561409,0.039623260498046875,0.0032198354601860046,0.05791653484433652,0.0579165443778038,0.004079784266650677
463,0.007510296069085598,0.01842498779296875,0.001841068617068231,0.06930567669727714,0.0693056732416153,0.007057934068143368
464,0.016722338274121284,0.042789459228515625,0.0035371147096157074,0.08895410364695644,0.08895409852266312,0.007979679852724075
465,0.0037066626828163862,0.0068359375,0.0015971511602401733,0.07957844726241725,0.0795784443616867,0.00811732653528452
466,0.01994999498128891,0.053279876708984375,0.0034843310713768005,0.08918369572251027,0.08918368816375732,0.008065477013587952
467,0.024486253038048744,0.05663299560546875,0.00695887953042984,0.08733147642707487,0.08733148127794266,0.007798121776431799
468,0.007638524752110243,0.012653350830078125,0.0037167444825172424,0.059494103494807625,0.059494100511074066,0.004149735905230045
469,0.0031680651009082794,0.00203704833984375,0.0025357864797115326,0.055437735884897074,0.05543774366378784,0.004242465365678072
470,0.012808151543140411,0.031276702880859375,0.003086127806454897,0.04546564531528661,0.04546564072370529,0.002752916421741247
471,0.001137357554398477,0.001125335693359375,0.000787053257226944,0.08066246763135354,0.08066245913505554,0.00788829568773508
472,0.00504494272172451,0.006259918212890625,0.003093486651778221,0.06647990361718584,0.06647991389036179,0.004653210751712322
473,0.020053904503583908,0.0491180419921875,0.004719850141555071,0.05190365416122101,0.05190365016460419,0.003990193363279104
474,0.016803093254566193,0.04312896728515625,0.00331936776638031,0.08186229427382782,0.08186230063438416,0.006784598343074322
475,0.008555281907320023,0.018489837646484375,0.002766355872154236,0.07835524949106362,0.07835526019334793,0.006354798097163439
476,0.0045878104865550995,0.00118255615234375,0.004217036068439484,0.05772660826546912,0.057726603001356125,0.0039644245989620686
477,0.028546394780278206,0.07277679443359375,0.00569549947977066,0.09611915763149444,0.09611916542053223,0.009504959918558598
478,0.005706461612135172,0.01324462890625,0.001541879028081894,0.08522027328342778,0.08522026985883713,0.007640369236469269
479,0.020375479012727737,0.054096221923828125,0.00334138423204422,0.04829768211659199,0.04829768091440201,0.003479012753814459
480,0.012536843307316303,0.030811309814453125,0.0028209686279296875,0.06729377538546574,0.06729377806186676,0.004888108465820551
481,0.008004460483789444,0.010822296142578125,0.004586949944496155,0.08483684717191589,0.08483684062957764,0.007257294375449419
482,0.01984557881951332,0.049072265625,0.00432727113366127,0.06332912441880689,0.06332913041114807,0.0072259195148944855
483,0.008959630504250526,0.023830413818359375,0.0014129355549812317,0.08782193313374789,0.08782191574573517,0.007772398646920919
484,0.012414581142365932,0.027919769287109375,0.003560304641723633,0.08004948404008505,0.08004948496818542,0.007933128625154495
485,0.028485869988799095,0.07497406005859375,0.004675425589084625,0.08745908785332826,0.08745907992124557,0.007743488997220993
486,0.004580719396471977,0.00449371337890625,0.0031515751034021378,0.0885068458043087,0.08850684762001038,0.008123176172375679
487,0.009659107774496078,0.0133514404296875,0.005406920798122883,0.06725839235211968,0.06725839525461197,0.005142118316143751
488,0.018539417535066605,0.04970550537109375,0.002686787396669388,0.08316613437004927,0.08316612243652344,0.00691842008382082
489,0.01576383411884308,0.039752960205078125,0.003067508339881897,0.04691276420550285,0.04691276699304581,0.0032010115683078766
490,0.0040104384534060955,0.00571441650390625,0.0021827956661581993,0.07933957372489721,0.07933957874774933,0.007525803055614233
491,0.005230289418250322,0.002254486083984375,0.004508223384618759,0.04508918619252145,0.045089177787303925,0.0030459181871265173
492,0.019455881789326668,0.050540924072265625,0.003245927393436432,0.06971264438496007,0.06971263885498047,0.005419094581156969
493,0.005351025611162186,0.011425018310546875,0.0016815513372421265,0.08874229194492433,0.08874229341745377,0.008045593276619911
494,0.013976102694869041,0.03311920166015625,0.003324028104543686,0.06350398709663824,0.06350398808717728,0.006928545888513327
495,0.0029635657556355,0.0023040771484375,0.00222147349268198,0.08918581743084945,0.08918581902980804,0.008128040470182896
496,0.008578764274716377,0.0138092041015625,0.004124917089939117,0.08823464554966905,0.08823464810848236,0.007970413193106651
497,0.005605584941804409,0.005413055419921875,0.0038572922348976135,0.08229659740510732,0.08229660987854004,0.007963092066347599
498,0.002112867310643196,0.003383636474609375,0.0010185092687606812,0.08884424295519777,0.08884423226118088,0.00795997865498066
499,0.0014410782605409622,3.814697265625e-05,0.0014287233352661133,0.08528820753559914,0.08528821170330048,0.007515859790146351
500,0.005468370392918587,0.00868988037109375,0.0026500187814235687,0.05165960338731819,0.05165960267186165,0.0036750882863998413
501,0.007325142156332731,0.013294219970703125,0.0030075088143348694,0.059263895056005426,0.059263888746500015,0.0041581070981919765
502,0.0035607449244707823,0.008304595947265625,0.0008598845452070236,0.07900853422491014,0.07900853455066681,0.007822134532034397
503,0.01861891895532608,0.04795074462890625,0.0030025914311408997,0.04640071579843413,0.04640071839094162,0.0032892851158976555
504,0.008115295320749283,0.01241302490234375,0.004067111760377884,0.05541248077205243,0.055412471294403076,0.003351036459207535
505,0.020159481093287468,0.04941558837890625,0.0040216632187366486,0.06127955965781237,0.061279553920030594,0.007648790255188942
506,0.01081092469394207,0.022388458251953125,0.003489384427666664,0.04910287845431991,0.04910288378596306,0.0036127737257629633
507,0.0032357473392039537,0.00711822509765625,0.0009047240018844604,0.08572659645103692,0.08572661131620407,0.008265212178230286
508,0.011107278056442738,0.028469085693359375,0.0017716363072395325,0.051484302144114626,0.05148429796099663,0.0037470287643373013
509,0.006796094588935375,0.01390838623046875,0.002228975296020508,0.06896804213777094,0.0689680278301239,0.004892180673778057
510,0.030311908572912216,0.07666397094726562,0.005103170871734619,0.04720650297275332,0.047206513583660126,0.003749276977032423
511,0.0025446570944041014,0.000400543212890625,0.0024127699434757233,0.08868441814792986,0.08868442475795746,0.00796271488070488
512,0.02313210815191269,0.04875946044921875,0.007055124267935753,0.07331213293367214,0.07331214100122452,0.0055960859172046185
513,0.005975514650344849,0.012592315673828125,0.0018179118633270264,0.09245346461991709,0.09245345741510391,0.008917875587940216
514,0.006013649050146341,0.01375579833984375,0.00146571546792984,0.06968757990607544,0.06968756765127182,0.006982267368584871
515,0.019855579361319542,0.0482940673828125,0.0038669146597385406,0.09323272073380279,0.09323270618915558,0.008901537396013737
516,0.01082403864711523,0.026111602783203125,0.0021675601601600647,0.07632185682769994,0.07632185518741608,0.006248648278415203
517,0.008306747302412987,0.0164031982421875,0.00286141037940979,0.06443396488340775,0.06443396210670471,0.0044193388894200325
518,0.018133826553821564,0.04471588134765625,0.0032694824039936066,0.06517571826401063,0.06517570465803146,0.004867807030677795
519,0.017268065363168716,0.041820526123046875,0.0033473875373601913,0.07824647123559793,0.07824647426605225,0.006146630272269249
520,0.015679210424423218,0.040103912353515625,0.002311907708644867,0.0673330516195497,0.06733305007219315,0.0066449702717363834
521,0.0016385602066293359,0.00260162353515625,0.0007702261209487915,0.08345423906644983,0.08345423638820648,0.006990236230194569
522,0.013242483139038086,0.033451080322265625,0.0020626038312911987,0.05361333002170139,0.05361333116889,0.003795754164457321
523,0.011348612606525421,0.027496337890625,0.0021465420722961426,0.04679288927017875,0.0467928946018219,0.0032404246740043163
524,0.0029035997577011585,0.0005950927734375,0.002704175189137459,0.04473727321042592,0.04473727196455002,0.0036879407707601786
525,0.002557984087616205,0.0048370361328125,0.0009348466992378235,0.06875698860401833,0.06875699013471603,0.005262882448732853
526,0.008368581533432007,0.00843048095703125,0.005535822361707687,0.0888483135304351,0.0888483077287674,0.008566753938794136
527,0.023075170814990997,0.05533599853515625,0.004456624388694763,0.08971119503033187,0.08971118927001953,0.008423300459980965
528,0.010994707234203815,0.02552032470703125,0.0023965761065483093,0.05962080910871116,0.05962081253528595,0.004510228522121906
529,0.008967757225036621,0.017822265625,0.0029551908373832703,0.07022912888832555,0.07022911310195923,0.005481304135173559
530,0.0031261551193892956,0.00594329833984375,0.0011184364557266235,0.08290965377887888,0.08290965855121613,0.006905766203999519
531,0.0028761085122823715,0.003910064697265625,0.0015534833073616028,0.06286599632931297,0.06286599487066269,0.004616042133420706
532,0.006983343046158552,0.011688232421875,0.0030244067311286926,0.07326983646010023,0.07326983660459518,0.00551360659301281
533,0.016791963949799538,0.04093170166015625,0.002909533679485321,0.08186808403367146,0.08186808973550797,0.006737939082086086
534,0.024647250771522522,0.061710357666015625,0.003689771518111229,0.07834083966612683,0.07834084331989288,0.007176419720053673
535,0.018325407058000565,0.0367584228515625,0.005825339816510677,0.051217476054556725,0.05121748149394989,0.0031262077391147614
536,0.013799328356981277,0.03505706787109375,0.001862064003944397,0.04418160605896903,0.04418160021305084,0.0033567589707672596
537,0.023852655664086342,0.05580902099609375,0.004824064671993256,0.06296541074451412,0.06296542286872864,0.004640630446374416
538,0.006458122283220291,0.00846099853515625,0.0035694651305675507,0.08599939908587709,0.08599939197301865,0.00748547213152051
539,0.007828636094927788,0.01602935791015625,0.002348870038986206,0.08283175106916087,0.0828317403793335,0.007002354133874178
540,0.019860893487930298,0.049346923828125,0.0029690624214708805,0.08045184837231809,0.0804518461227417,0.0076823364943265915
541,0.007252993993461132,0.014781951904296875,0.0021863728761672974,0.05612373991381248,0.05612373724579811,0.0039038690738379955
542,0.006260981317609549,0.01204681396484375,0.002126432955265045,0.05918350747746985,0.0591835156083107,0.004103569313883781
543,0.008028239011764526,0.01650238037109375,0.0023570917546749115,0.07887929603207222,0.07887930423021317,0.0078086405992507935
544,0.009337019175291061,0.018741607666015625,0.0028879214078187943,0.04965876993253323,0.04965876415371895,0.0036151919048279524
545,0.009756119921803474,0.02371978759765625,0.0015833377838134766,0.07580301198797237,0.0758030042052269,0.005953920539468527
546,0.009000703692436218,0.0172271728515625,0.003057243302464485,0.08904984504248749,0.08904984593391418,0.008294566534459591
547,0.004690828733146191,0.00362396240234375,0.003438914194703102,0.08330222606909714,0.08330222219228745,0.006986457854509354
548,0.007548209745436907,0.016223907470703125,0.001936294138431549,0.059866920869750935,0.05986692011356354,0.004047013353556395
549,0.0023601846769452095,0.005504608154296875,0.0004536435008049011,0.08890885530534764,0.088908851146698,0.00845013465732336
550,0.006874166429042816,0.011669158935546875,0.0028272648341953754,0.058788055915074744,0.058788053691387177,0.004092150833457708
551,0.02483554184436798,0.060924530029296875,0.0036793313920497894,0.06506693288212967,0.06506694108247757,0.004959433805197477
552,0.0222178865224123,0.055225372314453125,0.0030158981680870056,0.05044643399629416,0.05044643208384514,0.003630735445767641
553,0.011855512857437134,0.017566680908203125,0.005739640444517136,0.09475814463968579,0.09475814551115036,0.009187906049191952
554,0.0035690651275217533,0.00347900390625,0.002356279641389847,0.05746189143469433,0.05746189132332802,0.004010156728327274
555,0.005485605448484421,0.00711822509765625,0.003000982105731964,0.05136907332877377,0.0513690784573555,0.003817995311692357
556,0.010066300630569458,0.021007537841796875,0.0027241557836532593,0.0815559246485694,0.08155593276023865,0.00689190486446023
557,0.01952965371310711,0.047298431396484375,0.0029775649309158325,0.08286978880301919,0.08286979049444199,0.006910565309226513
558,0.008412417024374008,0.0192718505859375,0.0016595683991909027,0.0672238936984867,0.06722388416528702,0.004689434077590704
559,0.0036362435203045607,0.005657196044921875,0.0016514211893081665,0.08626794091817953,0.08626793324947357,0.007649834267795086
560,0.007943002507090569,0.01792144775390625,0.0016472209244966507,0.04963263162410743,0.049632616341114044,0.0032529253512620926
561,0.011792857199907303,0.025730133056640625,0.0027423277497291565,0.09079026201317858,0.09079024940729141,0.008405972272157669
562,0.012875123880803585,0.0289306640625,0.0026858076453208923,0.08323616632526641,0.08323617279529572,0.007148947566747665
563,0.0064672501757740974,0.005100250244140625,0.004668660461902618,0.09133295039536381,0.09133294969797134,0.008485430851578712
564,0.006700780242681503,0.014324188232421875,0.0016429536044597626,0.08872920884650626,0.08872921019792557,0.008043506182730198
565,0.00311477854847908,0.00290679931640625,0.002087090164422989,0.06390474561765329,0.06390475481748581,0.00477257464081049
566,0.02168971300125122,0.04956817626953125,0.004142776131629944,0.08839400098315657,0.08839400112628937,0.008239485323429108
567,0.006037235260009766,0.005832672119140625,0.003969870507717133,0.08953495608734273,0.0895349532365799,0.008471905253827572
568,0.007145813200622797,0.015293121337890625,0.0017183590680360794,0.05879679242777788,0.05879679322242737,0.00453226687386632
569,0.008219527080655098,0.01923370361328125,0.001384933479130268,0.048164631346315184,0.04816462844610214,0.003429566975682974
570,0.014719334430992603,0.03160858154296875,0.0034731850028038025,0.081733763002684,0.08173376321792603,0.008616352453827858
571,0.012286187149584293,0.027362823486328125,0.0025383522734045982,0.07830936499605266,0.07830937951803207,0.006326871924102306
572,0.018015511333942413,0.04322052001953125,0.002599041908979416,0.05792500744271242,0.05792500823736191,0.003994542174041271
573,0.018081573769450188,0.04070281982421875,0.003544852137565613,0.08708454194566675,0.08708454668521881,0.008093176409602165
574,0.004189565312117338,0.00139617919921875,0.0036903023719787598,0.0941136048773985,0.09411360323429108,0.008907543495297432
575,0.005009221378713846,0.003734588623046875,0.0036720819771289825,0.054467537361102325,0.054467543959617615,0.0037252316251397133
576,0.010252704843878746,0.02367401123046875,0.0017657727003097534,0.08257156208052743,0.08257156610488892,0.007703572511672974
577,0.0012905613984912634,0.001674652099609375,0.000689459964632988,0.06726370352410987,0.06726370751857758,0.007748918607831001
578,0.0007632531924173236,0.000202178955078125,0.0006905919872224331,0.04538359359745914,0.04538359493017197,0.0031638541258871555
579,0.006449535023421049,0.0125885009765625,0.0019196867942810059,0.04946553634057008,0.04946552962064743,0.0036651315167546272
580,0.010788165964186192,0.0233612060546875,0.002371363341808319,0.08710374321429913,0.08710373938083649,0.007804396562278271
581,0.004900114610791206,0.009410858154296875,0.001505248248577118,0.08073025787500762,0.08073025941848755,0.006729558575898409
582,0.023734387010335922,0.0517730712890625,0.005034535191953182,0.07040376304693685,0.07040375471115112,0.005573086906224489
583,0.0038254016544669867,0.007534027099609375,0.0011008083820343018,0.06871788305526132,0.06871788203716278,0.007072911132127047
584,0.005157992243766785,0.0084991455078125,0.0020805541425943375,0.07343749787535428,0.07343750447034836,0.007787731476128101
585,0.02230031043291092,0.05218505859375,0.0033812709152698517,0.0909487755188245,0.09094877541065216,0.008385892026126385
586,0.002338601276278496,0.004016876220703125,0.0008805273100733757,0.05909082729253666,0.05909082666039467,0.0038889246061444283
587,0.02532108873128891,0.053966522216796875,0.005707681179046631,0.08770120193919667,0.08770120143890381,0.007748434320092201
588,0.007630541455000639,0.014423370361328125,0.0023820772767066956,0.06781689379045193,0.06781689077615738,0.00489111989736557
589,0.03051839955151081,0.06812667846679688,0.005697421729564667,0.09017733559289155,0.09017732739448547,0.00842053908854723
590,0.025282222777605057,0.059112548828125,0.003718838095664978,0.06494679278407191,0.06494679301977158,0.004396648146212101
591,0.014915531501173973,0.0333709716796875,0.002727292478084564,0.07509120801017592,0.07509121298789978,0.007774109952151775
592,0.012487277388572693,0.02696990966796875,0.0026248041540384293,0.08938707309333893,0.08938708156347275,0.008079924620687962
593,0.01789155974984169,0.041561126708984375,0.0026746243238449097,0.07948682289672779,0.07948683202266693,0.006735885050147772
594,0.020138319581747055,0.041778564453125,0.004822990857064724,0.05067786030424392,0.050677865743637085,0.003112173406407237
595,0.01902056485414505,0.043407440185546875,0.0030886027961969376,0.0578422597795023,0.05784225836396217,0.004007425624877214
596,0.009209269657731056,0.01795196533203125,0.0026122359558939934,0.07556137599348459,0.07556138932704926,0.008129008114337921
597,0.011144086718559265,0.022705078125,0.0027901604771614075,0.08298191676869662,0.0829818993806839,0.006934585049748421
598,0.005968986079096794,0.006343841552734375,0.0036320313811302185,0.04398451486063722,0.043984513729810715,0.003103832947090268
599,0.005832204595208168,0.011333465576171875,0.0016520693898200989,0.04885180760817466,0.04885181039571762,0.003399549750611186
600,0.01830427721142769,0.042621612548828125,0.002564936876296997,0.08537460913619527,0.0853746086359024,0.007387456484138966
601,0.008723873645067215,0.018871307373046875,0.0017465800046920776,0.08894681255223179,0.08894681185483932,0.008052842691540718
602,0.009436778724193573,0.016582489013671875,0.0032982761040329933,0.08436076982537109,0.08436077833175659,0.007203980349004269
603,0.007360832765698433,0.015270233154296875,0.0017012357711791992,0.08562883265822228,0.08562882244586945,0.008029336109757423
604,0.011939894407987595,0.021862030029296875,0.0038273558020591736,0.08333824609796638,0.08333825320005417,0.007068048231303692
605,0.022255370393395424,0.050418853759765625,0.003523330669850111,0.04046049288825919,0.0404604971408844,0.00260607386007905
606,0.003546949941664934,0.00148773193359375,0.002993546426296234,0.0765677238227419,0.07656772434711456,0.007371255662292242
607,0.016509726643562317,0.03414154052734375,0.0037944763898849487,0.04738903804453322,0.047389037907123566,0.003280223347246647
608,0.00856746919453144,0.011577606201171875,0.00425044447183609,0.04766127189711757,0.047661274671554565,0.00383330718614161
609,0.014035775326192379,0.03121185302734375,0.002383558079600334,0.07942959858852483,0.07942958921194077,0.007816066034138203
610,0.02323686145246029,0.049427032470703125,0.004762211814522743,0.08215747877393777,0.08215747028589249,0.007696075830608606
611,0.008984867483377457,0.01744842529296875,0.0024552177637815475,0.0639271208139068,0.06392712146043777,0.004437681287527084
612,0.0037598619237542152,0.00403594970703125,0.0022476911544799805,0.08981233306395671,0.08981233835220337,0.008370389230549335
613,0.01707344874739647,0.035472869873046875,0.0037666931748390198,0.08437762846596064,0.08437763154506683,0.008076702244579792
614,0.008955158293247223,0.01699066162109375,0.0025738999247550964,0.08647498568858204,0.08647498488426208,0.007885099388659
615,0.01588113233447075,0.03609466552734375,0.0023086732253432274,0.0851148817139227,0.08511488884687424,0.0076019540429115295
616,0.006071560084819794,0.0085906982421875,0.0028373897075653076,0.076520069072836,0.07652007788419724,0.008141117170453072
617,0.019586091861128807,0.04345703125,0.0032061338424682617,0.05479013660079627,0.05479015037417412,0.003937946632504463
618,0.015636876225471497,0.033550262451171875,0.0029759258031845093,0.07875630933757732,0.07875629514455795,0.006260353606194258
619,0.00866618100553751,0.0196075439453125,0.0012580156326293945,0.08387737413294138,0.08387736976146698,0.008167843334376812
620,0.011897922493517399,0.0235748291015625,0.0029802313074469566,0.09098666976096058,0.09098666906356812,0.008525179699063301
621,0.007222685031592846,0.009449005126953125,0.0036441460251808167,0.048568252641580226,0.048568245023489,0.003618400078266859
622,0.01589372754096985,0.029041290283203125,0.004882115870714188,0.06129652381593488,0.06129651889204979,0.004602706991136074
623,0.02816484495997429,0.06589126586914062,0.0031511783599853516,0.05190431952458802,0.05190431326627731,0.0032289547380059958
624,0.022316021844744682,0.049060821533203125,0.0036694779992103577,0.08507052432365672,0.08507052809000015,0.007304349914193153
625,0.006734697613865137,0.0012969970703125,0.006241165101528168,0.05920417961918474,0.059204183518886566,0.003957749810069799
626,0.010751871392130852,0.01862335205078125,0.0036569517105817795,0.08541330074329545,0.08541329205036163,0.0075372736901044846
627,0.0017283641500398517,1.1444091796875e-05,0.0017239991575479507,0.06473776737056722,0.06473775953054428,0.0045622568577528
628,0.004947423003613949,0.00806427001953125,0.001867935061454773,0.06011715728750328,0.06011715531349182,0.004318345803767443
629,0.0047938101924955845,0.002773284912109375,0.0037335343658924103,0.05523422649233396,0.05523421987891197,0.003635557834059
630,0.007432938553392887,0.013965606689453125,0.0020873621106147766,0.08829818576838623,0.08829818665981293,0.008278601802885532
631,0.003097294131293893,0.004253387451171875,0.0014673247933387756,0.0712005196556912,0.07120051980018616,0.005138568114489317
632,0.005074149928987026,4.57763671875e-05,0.0050565870478749275,0.08533144004029806,0.08533143252134323,0.007318353746086359
633,0.02919645607471466,0.060924530029296875,0.005794375203549862,0.05020960624060017,0.05020960792899132,0.003588705323636532
634,0.029222888872027397,0.06549835205078125,0.0040344856679439545,0.04884850151285533,0.04884850233793259,0.0033234362490475178
635,0.002565010916441679,0.002956390380859375,0.0014267563819885254,0.07289243379831006,0.07289242744445801,0.00556511664763093
636,0.003515923861414194,0.00176239013671875,0.00283658504486084,0.04836881631377758,0.04836881160736084,0.003419645130634308
637,0.014040897600352764,0.025165557861328125,0.004329154267907143,0.046852606336707736,0.04685260355472565,0.003349489998072386
638,0.014106135815382004,0.025669097900390625,0.004188530147075653,0.08387409413811174,0.08387409895658493,0.007792184129357338
639,0.012796629220247269,0.02780914306640625,0.002039685845375061,0.08309818761346938,0.08309818804264069,0.007201267872005701
640,0.005540204234421253,0.010883331298828125,0.0013254955410957336,0.08975772138928362,0.08975771069526672,0.00811959058046341
641,0.007851110771298409,0.0088958740234375,0.004402071237564087,0.04184154203888903,0.0418415404856205,0.0028897959273308516
642,0.007548535708338022,0.010471343994140625,0.003483959473669529,0.07947522439727871,0.07947523891925812,0.006522112991660833
643,0.013936378993093967,0.027957916259765625,0.003071614308282733,0.07828528034665089,0.07828527688980103,0.006184332072734833
644,0.026464879512786865,0.059078216552734375,0.0034798532724380493,0.09308311401488734,0.09308311343193054,0.008844887837767601
645,0.003279566764831543,0.003482818603515625,0.0019229725003242493,0.08470468938783027,0.0847046971321106,0.007744509726762772
646,0.012620745226740837,0.02655792236328125,0.0022642165422439575,0.04330156419200491,0.04330156743526459,0.002775675617158413
647,0.0116783631965518,0.0243377685546875,0.0021766647696495056,0.07987369957480824,0.0798737108707428,0.008466173894703388
648,0.012341429479420185,0.025882720947265625,0.0022249314934015274,0.06867152660730781,0.06867151707410812,0.00486841332167387
649,0.016839701682329178,0.03380584716796875,0.003611180931329727,0.07435680438103445,0.0743568018078804,0.005688867531716824
650,0.0042692325077950954,0.004573822021484375,0.002477400004863739,0.08404743402145655,0.08404742926359177,0.007242164108902216
651,0.0024543325416743755,0.002063751220703125,0.0016449131071567535,0.08379104479841598,0.08379103243350983,0.0072555337101221085
652,0.002564378548413515,0.00096893310546875,0.00218391977250576,0.049644060066552434,0.04964407533407211,0.0038297048304229975
653,0.01352129690349102,0.0296783447265625,0.0018545346101745963,0.07799795988691094,0.07799796760082245,0.007543721701949835
654,0.004844882991164923,0.006092071533203125,0.002447308972477913,0.08290694844256545,0.08290695399045944,0.006921154912561178
655,0.0026640119031071663,0.00420379638671875,0.0010076910257339478,0.08063510254945574,0.08063511550426483,0.007774614728987217
656,0.010400515981018543,0.0189361572265625,0.00293104350566864,0.06873297629487862,0.06873297691345215,0.005347089376300573
657,0.009664668701589108,0.01905059814453125,0.0021414905786514282,0.05251253098510887,0.05251253396272659,0.003794166725128889
658,0.015682468190789223,0.030467987060546875,0.0036368072032928467,0.082513526091352,0.08251352608203888,0.006995147094130516
659,0.012382101267576218,0.02150726318359375,0.0038694366812705994,0.05499275305598675,0.05499274283647537,0.003671897342428565
660,0.011765711009502411,0.024890899658203125,0.0019025984220206738,0.08454240646561192,0.084542416036129,0.007191205397248268
661,0.002545352093875408,0.000217437744140625,0.002459093928337097,0.06573760220343611,0.06573759019374847,0.00675975950434804
662,0.011442011222243309,0.022857666015625,0.002364024519920349,0.046906684548625344,0.04690667614340782,0.003232591086998582
663,0.017850561067461967,0.033794403076171875,0.004413824528455734,0.04923646701205968,0.0492364764213562,0.00345431687310338
664,0.015806682407855988,0.029449462890625,0.004084266722202301,0.061922540866521714,0.061922527849674225,0.004100175574421883
665,0.005515374708920717,0.00978851318359375,0.0016146376729011536,0.07345123320224414,0.07345123589038849,0.005537338554859161
666,0.01582801714539528,0.034175872802734375,0.0021935179829597473,0.044497714214060895,0.04449770599603653,0.002854833845049143
667,0.016158748418092728,0.03125,0.003677479922771454,0.055291066549233756,0.0552910715341568,0.004402749240398407
668,0.010789194144308567,0.023502349853515625,0.001391775906085968,0.08808577472586065,0.08808576315641403,0.008401553146541119
669,0.022536709904670715,0.045978546142578125,0.00413150992244482,0.07327737664067352,0.07327736914157867,0.005490501876920462
670,0.0026307974476367235,0.00022125244140625,0.0025421306490898132,0.07600389077415672,0.07600390166044235,0.007842294871807098
671,0.021139759570360184,0.042652130126953125,0.0040277764201164246,0.08286495791252627,0.08286495506763458,0.008081606589257717
672,0.00267166830599308,0.002902984619140625,0.001505689462646842,0.07074298319942639,0.07074299454689026,0.0052001820877194405
