Epoch,Total Loss,Physical Loss,Data Loss,Test Error Mean,Test Error Loss Function
434,0.006976854056119919,0.023662567138671875,4.551691290544113e-06,0.08821152266870201,0.007972498424351215
435,0.0026232965756207705,0.00888824462890625,3.319280779123801e-07,0.07205232019581706,0.007565234322100878
436,0.009202111512422562,0.031101226806640625,1.0004748219216708e-05,0.048965560543384364,0.0035927211865782738
437,0.0012787648010998964,0.004306793212890625,3.936864231945947e-06,0.08723254354566667,0.0077532315626740456
438,0.004912355449050665,0.01654052734375,8.857644388626795e-06,0.0775412576259639,0.007267309818416834
439,0.0035391009878367186,0.011913299560546875,2.005286660278216e-06,0.06264827307303146,0.0043849218636751175
440,0.006121277809143066,0.02057647705078125,2.808027375067468e-06,0.08721901844806926,0.007651577237993479
441,0.008211171254515648,0.0275421142578125,9.069279258255847e-06,0.08168176307968505,0.006872477009892464
442,0.006615512538701296,0.022159576416015625,6.3802181102801114e-06,0.055270219105846924,0.0038371155969798565
443,0.000413207191741094,0.001377105712890625,1.8639616428117733e-06,0.06365340854962066,0.0044988179579377174
444,0.003331209998577833,0.011127471923828125,2.41722500504693e-06,0.052579879717661704,0.0038418660406023264
445,0.008936379104852676,0.02977752685546875,1.5020184036984574e-05,0.07089807747493043,0.007485487032681704
446,0.018301619216799736,0.0609130859375,2.465033503540326e-05,0.09138560588438788,0.008503064513206482
447,0.0010684503940865397,0.003551483154296875,1.2314882269492955e-06,0.04760921585857101,0.0034054131247103214
448,0.0006670470465905964,0.002208709716796875,2.3379616322927177e-06,0.06427876400675563,0.007353194057941437
449,0.0025307585019618273,0.008380889892578125,4.770004125020932e-06,0.08054114920890817,0.008111942559480667
450,0.0063602919690310955,0.02106475830078125,1.933920430019498e-06,0.09007657434922009,0.008410992100834846
451,0.001809608656913042,0.005985260009765625,2.782164187919989e-07,0.08281454183293488,0.00781302247196436
452,0.0020482675172388554,0.006763458251953125,6.490968189609703e-07,0.06003481968890747,0.004412490408867598
453,0.003340517869219184,0.0110015869140625,4.871636065217899e-06,0.06387305478977312,0.007357258349657059
454,0.006678682751953602,0.02198028564453125,4.4488051571534015e-06,0.08571959801188166,0.007367709651589394
455,0.0013946304097771645,0.004573822021484375,3.749994903046172e-06,0.04631751568540301,0.003134306985884905
456,0.0015008331974968314,0.004924774169921875,1.0156334155908553e-06,0.07993232046887146,0.007492580451071262
457,0.00031362587469629943,0.001026153564453125,6.541762331835344e-07,0.06820768806507652,0.007435720879584551
458,0.0022517573088407516,0.007366180419921875,1.797454387997277e-06,0.07121430889367125,0.0054418304935097694
459,0.005367452744394541,0.017536163330078125,3.2437001209473237e-06,0.08348652558644816,0.007014707662165165
460,0.0065902722999453545,0.0214996337890625,3.99652162741404e-06,0.06886995910577128,0.005093468353152275
461,0.004085211548954248,0.013309478759765625,1.9537837943062186e-06,0.04179173541647914,0.002968615386635065
462,0.004725574981421232,0.015377044677734375,1.0897234687945456e-06,0.0845997023809977,0.007888603955507278
463,0.0024783657863736153,0.008052825927734375,5.729336294280074e-07,0.0877041982154112,0.00775181083008647
464,0.006046420428901911,0.01959991455078125,6.8661552177218255e-06,0.07794263311028618,0.006429082714021206
465,0.003196685342118144,0.01035308837890625,1.811485617508879e-06,0.06806737273045049,0.00529199093580246
466,0.0003903809702023864,0.001239776611328125,7.2391981120745186e-06,0.0634443471329924,0.004291566088795662
467,0.0044073062017560005,0.0142364501953125,1.2600080481206533e-06,0.08308242417767156,0.007547611836344004
468,0.0011153699597343802,0.00359344482421875,1.6175265500351088e-06,0.05505291515185451,0.003589908592402935
469,0.002447090344503522,0.007877349853515625,2.0428635707503418e-06,0.0874924347387248,0.008241841569542885
470,0.008419623598456383,0.027069091796875,5.489769591804361e-06,0.09273932610156904,0.008739907294511795
471,0.003031686181202531,0.009735107421875,1.257054350389808e-06,0.0629326871303644,0.004635919816792011
472,0.002014952013269067,0.00646209716796875,4.69220026388939e-07,0.05051986229656856,0.003669804660603404
473,0.00062940752832219,0.00197601318359375,1.2520295967988204e-05,0.06738608222925457,0.004762099590152502
474,0.0010412473930045962,0.003330230712890625,9.293822955669384e-08,0.06154725996670961,0.004551501013338566
475,0.008160579018294811,0.02603912353515625,8.070353942457587e-06,0.06725944972508707,0.00741811515763402
476,0.00051877397345379,0.001651763916015625,8.857674629325629e-07,0.09098549404724995,0.008552974089980125
477,0.006177554838359356,0.019657135009765625,5.489745035447413e-06,0.09396238262582325,0.009062495082616806
478,0.0004510734579525888,0.0014190673828125,4.868203632213408e-06,0.06408467237943985,0.004590074066072702
479,0.0024911488872021437,0.007907867431640625,1.0790656688186573e-06,0.05300039153323875,0.003342704614624381
480,0.0024306762497872114,0.00769805908203125,3.2112093322211877e-06,0.09210571594119618,0.008817399851977825
481,0.013374287635087967,0.04232025146484375,1.0220488547929563e-05,0.06136931140533889,0.004163605161011219
482,0.00608977722004056,0.0192108154296875,1.4668994481326081e-05,0.07537504632907464,0.005872128531336784
483,0.00014782189100515097,0.00046539306640625,4.396772226300527e-07,0.07487000501349812,0.007558014243841171
484,0.00649035070091486,0.0204315185546875,1.0844932148756925e-05,0.06880553236524348,0.0052708350121974945
485,0.002006980124861002,0.0063018798828125,5.613731445919257e-06,0.05980707519831589,0.004355954006314278
486,0.007525129709392786,0.023624420166015625,1.1808777344413102e-05,0.07582656717784052,0.007414958439767361
487,0.004015265963971615,0.012603759765625,1.2014485264444374e-06,0.09120751136652755,0.008463814854621887
488,0.003250372363254428,0.010135650634765625,1.779851663741283e-05,0.04140409689170908,0.0025804468896239996
489,0.005752673372626305,0.01800537109375,2.1072057734272676e-06,0.05142202588773509,0.003285129088908434
490,0.005938385147601366,0.01854705810546875,6.4764817579998635e-06,0.0771342433194031,0.007763947360217571
491,0.015945613384246826,0.04975128173828125,1.1287590496067423e-05,0.05499967864675086,0.003680458990857005
492,0.0001583345583640039,0.000492095947265625,5.049791980127338e-07,0.0507741281695536,0.0038816516753286123
493,0.01055245939642191,0.0328369140625,5.938326012255857e-06,0.0906432753966331,0.008882638067007065
494,0.0011059263488277793,0.003368377685546875,2.2560641809832305e-05,0.05170604017691325,0.0037756592500954866
495,0.004759663715958595,0.014774322509765625,1.1804634141299175e-06,0.09190765512408235,0.008643298409879208
496,0.005619361996650696,0.01741790771484375,1.6083772607089486e-06,0.08768301277024279,0.008236275985836983
497,0.0031087007373571396,0.009616851806640625,2.6784823603520636e-06,0.04961067805596699,0.003689385484904051
498,0.004903964698314667,0.01513671875,8.34732963994611e-06,0.08450253035808258,0.007206643465906382
499,0.004243374336510897,0.013095855712890625,1.9394528862903826e-06,0.06814347078028031,0.005078890360891819
500,0.05911978334188461,0.18166351318359375,0.00020164153829682618,0.05766336609737586,0.004374056123197079
501,0.006218823604285717,0.019123077392578125,8.121869541355409e-06,0.06236720993923897,0.004338528960943222
502,0.0022138620261102915,0.006805419921875,5.706283445761073e-07,0.04340533031083408,0.003449490061029792
503,0.012296044267714024,0.0377197265625,1.1697013178491034e-05,0.07543360088497283,0.0059180534444749355
504,0.0017334013245999813,0.005313873291015625,4.2053653714901884e-07,0.077130894720123,0.006158904172480106
505,0.008467785082757473,0.02585601806640625,2.38963639276335e-05,0.06479105927146565,0.004425472114235163
506,0.002136802300810814,0.0065155029296875,6.0831516748294234e-06,0.08419424221051838,0.008130552247166634
507,0.003250232432037592,0.009922027587890625,1.041076075125602e-06,0.042342619704283505,0.002879928331822157
508,0.007605694700032473,0.023174285888671875,6.334979843813926e-06,0.07924885828999936,0.007756102830171585
509,0.005085725337266922,0.01548004150390625,2.5191618533426663e-06,0.04166048673046894,0.0028852534014731646
510,0.007888734340667725,0.02397918701171875,3.8698203752574045e-06,0.07178082207441022,0.005373121239244938
511,0.005105001386255026,0.015499114990234375,1.5966195405781036e-06,0.08417057614393489,0.007166906259953976
512,0.004993182606995106,0.015110015869140625,1.1103898032160942e-05,0.06503435722648251,0.004562256392091513
513,0.004725497215986252,0.014293670654296875,6.158458745630924e-06,0.06475715495221895,0.004610552452504635
514,0.006828721612691879,0.0206451416015625,3.0373785193660296e-06,0.07416126317361611,0.005928141996264458
515,0.005927683785557747,0.01789093017578125,4.552568498183973e-06,0.06342662049350976,0.0046570939011871815
516,0.003056440269574523,0.009212493896484375,2.328212985958089e-06,0.0707509814247952,0.005143844056874514
517,0.004841592162847519,0.014575958251953125,2.8402948828443186e-06,0.06699073642608724,0.005140586290508509
518,0.0047373054549098015,0.01422119140625,9.931624845194165e-06,0.05699354592962353,0.00390632264316082
519,0.00031931541161611676,0.000957489013671875,5.987795930195716e-07,0.09078218126905795,0.008295668289065361
520,0.0016785484040156007,0.005031585693359375,1.4369293239724357e-06,0.048639213930980765,0.0035798149183392525
521,0.0009178488398902118,0.00274658203125,1.1325192872391199e-06,0.08875161904637861,0.007959137670695782
522,0.0022268083412200212,0.006649017333984375,4.6017562453926075e-06,0.07788501605141274,0.007626555860042572
523,0.006697957403957844,0.0200042724609375,3.2209513847192284e-06,0.041344061751856336,0.003395316656678915
524,0.018132131546735764,0.05405426025390625,1.7743766875355504e-05,0.07671055531458634,0.006094080861657858
525,0.003249500645324588,0.009670257568359375,4.5061333366902545e-06,0.07899941818591988,0.006811868865042925
526,7.239544356707484e-05,0.00019073486328125,8.30585941002937e-06,0.039846380843896134,0.002674317453056574
527,0.006612198427319527,0.01963043212890625,7.273793926287908e-06,0.04884910621679313,0.003008883446455002
528,0.008092501200735569,0.024005889892578125,4.602560693456326e-06,0.07295671387205377,0.007837792858481407
529,0.00397771829739213,0.01175689697265625,1.1380068826838396e-05,0.060576606691718354,0.007190177217125893
530,0.004169602412730455,0.012340545654296875,8.160560014403018e-07,0.08542467229741571,0.007443355396389961
531,0.0012131938710808754,0.003570556640625,5.411191978055285e-06,0.08949208477124135,0.008342581801116467
532,0.002970894565805793,0.008769989013671875,4.00277684775574e-07,0.06369573770286165,0.0042983153834939
533,0.00472411559894681,0.013881683349609375,1.5992371118045412e-05,0.06895251082049873,0.005033500026911497
534,0.010329918935894966,0.03040313720703125,4.697787517216057e-06,0.05896250234167095,0.0039443871937692165
535,0.00531209260225296,0.01561737060546875,1.2508929785326472e-06,0.06681693512430041,0.0074628484435379505
536,0.0005315554444678128,0.001560211181640625,2.8873168389509374e-07,0.0731168136104874,0.005395539104938507
537,0.004975907504558563,0.01458740234375,2.2009371605236083e-06,0.07513437504203319,0.007449495606124401
538,0.00704567926004529,0.0206298828125,2.4600860797363566e-06,0.04883733278443765,0.003458120161667466
539,0.004923341330140829,0.0143890380859375,4.331519903644221e-06,0.041892368017811044,0.002867625094950199
540,0.007136202417314053,0.0208282470703125,6.5332687881891616e-06,0.04967614144755146,0.0036590369418263435
541,0.029880937188863754,0.08709335327148438,2.9058723157504573e-05,0.07477503321058397,0.007245689630508423
542,0.00423917593434453,0.012340545654296875,3.8168741411936935e-06,0.07480377656010229,0.007644376251846552
543,0.0009216596372425556,0.002674102783203125,2.6872492071561283e-06,0.08975932779539479,0.008375521749258041
544,0.005746065638959408,0.016693115234375,1.8662304910321836e-06,0.07545733054118707,0.005914632230997086
545,0.003305998397991061,0.009563446044921875,1.0861046575882938e-05,0.07100352514622053,0.005442037712782621
546,0.007384835742413998,0.02138519287109375,6.837174623797182e-06,0.0671977171076571,0.005004243925213814
547,0.00821350421756506,0.0237579345703125,6.21741492068395e-06,0.08450546155047857,0.00758643401786685
548,0.0030371444299817085,0.008777618408203125,9.304001196142053e-07,0.07531464052119669,0.006037312559783459
549,0.017841612920165062,0.0514068603515625,3.665831536636688e-05,0.04329001086552408,0.003569922875612974
550,0.004086378496140242,0.01177978515625,1.1113852451671846e-06,0.07632182143840063,0.006037963554263115
551,0.01149688009172678,0.033077239990234375,1.0717460099840537e-05,0.05635452107911091,0.004034682642668486
552,0.007192360237240791,0.020671844482421875,4.71236353405402e-06,0.06376665755635452,0.004823262803256512
553,0.010973748750984669,0.031452178955078125,2.3613789380760863e-05,0.07442873362928512,0.0057855830527842045
554,0.001464473782107234,0.004199981689453125,3.5422033306531375e-07,0.05663798793561865,0.003943350166082382
555,0.00784927699714899,0.02245330810546875,1.192843137687305e-05,0.07164658622255236,0.007523719687014818
556,0.0003646488185040653,0.001041412353515625,6.746868166374043e-07,0.06145916116677881,0.0043197995983064175
557,0.00041148843592964113,0.0011749267578125,3.2275613648380386e-07,0.0912453761565919,0.008552031591534615
558,0.00231989030726254,0.006610870361328125,3.4437036902090767e-06,0.04874149021079168,0.003567102365195751
559,0.009765769354999065,0.027801513671875,1.1632441783149261e-05,0.06712307741081355,0.004795663058757782
560,0.0035119124222546816,0.009975433349609375,7.5558027674560435e-06,0.04977865932745748,0.003167077898979187
561,0.00037865410558879375,0.001056671142578125,6.9718671511509456e-06,0.043467503612459935,0.0028865132480859756
562,0.0022930174600332975,0.00650787353515625,9.588347893441096e-07,0.07028249560781644,0.005497442092746496
563,0.008592044934630394,0.02434539794921875,6.7047931224806234e-06,0.09052928866742255,0.008439344353973866
564,0.005989371333271265,0.016956329345703125,2.1436840142996516e-06,0.040340339360233075,0.002590170595794916
565,0.0021042225416749716,0.005947113037109375,1.6418620134572848e-06,0.08141690725260076,0.008180332370102406
566,0.000925566244404763,0.002613067626953125,5.507770879376039e-07,0.04864087049560485,0.0033983741886913776
567,0.004311388824135065,0.0121612548828125,8.861479159349983e-07,0.08593343110297973,0.0076047261245548725
568,0.037969086319208145,0.10681915283203125,5.9488196711754426e-05,0.05489818063553785,0.0037349960766732693
569,0.0005597352283075452,0.0015716552734375,1.2559625020003296e-06,0.08429194365997483,0.007315945811569691
570,0.0062528024427592754,0.017566680908203125,2.6793220513354754e-06,0.08816637138146788,0.00854965578764677
571,0.002025095745921135,0.00568389892578125,2.4214625682361657e-07,0.05359854262202299,0.003604380413889885
572,0.0012787461746484041,0.003582000732421875,1.0706071407184936e-06,0.04349201741777692,0.0029656244441866875
573,0.0023752055130898952,0.00664520263671875,1.9188362330169184e-06,0.06528531323796402,0.004940910264849663
574,0.00010806413774844259,0.00028228759765625,7.120233931345865e-06,0.08234511548452672,0.008156592957675457
575,0.011719093658030033,0.03270721435546875,8.53873643791303e-06,0.07518778948380692,0.006027149967849255
576,0.02117776684463024,0.058917999267578125,5.616433554678224e-05,0.08946822033800639,0.008025852963328362
577,0.0011169110657647252,0.003108978271484375,9.711309303384041e-07,0.04536783652312818,0.003773418953642249
578,0.06353970617055893,0.17629241943359375,0.00018186312809120864,0.03845880736826028,0.002381674712523818
579,0.006107329856604338,0.016963958740234375,3.0163080282363808e-06,0.07692163534760613,0.006308601703494787
580,0.009301344864070415,0.025806427001953125,3.555277544364799e-06,0.07721335648373495,0.006348300259560347
581,0.00288418703712523,0.0079803466796875,5.362833235267317e-06,0.06341463884034526,0.004288133699446917
582,0.002443950390443206,0.006725311279296875,1.4843101780570578e-05,0.051698516993553156,0.0032504708506166935
583,0.004331284202635288,0.011962890625,5.043874352850253e-06,0.08813890226617671,0.008420526050031185
584,0.001618123147636652,0.004459381103515625,3.435181497479789e-06,0.08463594363297297,0.007958320900797844
585,0.008445989340543747,0.023284912109375,4.335990070103435e-06,0.08470103712074911,0.008199651725590229
586,0.023433662950992584,0.06444931030273438,3.9401384128723294e-05,0.062442156098353754,0.00459853932261467
587,0.00711336312815547,0.019527435302734375,1.6379861335735768e-05,0.0642860690235553,0.004664657171815634
588,0.029996104538440704,0.08235549926757812,2.808052158798091e-05,0.06370831263505579,0.004554643761366606
589,0.0061684101819992065,0.016925811767578125,1.73368607647717e-06,0.06983307692577903,0.007776529062539339
590,0.0010651849443092942,0.002895355224609375,9.00216127774911e-06,0.04907042419090237,0.0033678533509373665
591,0.02094576507806778,0.0572967529296875,1.899868220789358e-05,0.07228459075748735,0.005489218048751354
592,0.0036097238771617413,0.009868621826171875,9.2331237055987e-07,0.0563741144479077,0.0038880417123436928
593,0.00308325351215899,0.0084075927734375,4.9490254241391085e-06,0.06977277903743909,0.005428665317595005
594,0.005919319577515125,0.016132354736328125,5.466109541885089e-06,0.0728978863807686,0.005464775487780571
595,0.00041933427564799786,0.001140594482421875,6.984868150539114e-07,0.0392305252563867,0.0026704897172749043
596,0.00021102515165694058,0.00057220458984375,7.499744469896541e-07,0.05572404785798831,0.0039882175624370575
597,0.011193658225238323,0.030406951904296875,5.964807314740028e-06,0.06872132130290627,0.005227023269981146
598,0.007358103059232235,0.01995849609375,5.759759460488567e-06,0.07369980630389854,0.007232328876852989
599,0.0061098793521523476,0.016559600830078125,2.1827768250659574e-06,0.08384934779832554,0.007111041806638241
600,0.0007298311684280634,0.00197601318359375,1.2758661682710226e-07,0.05761447611095132,0.0037381083238869905
601,0.0001810866524465382,0.000438690185546875,1.888960468932055e-05,0.07379074202642812,0.006102226674556732
602,0.002747356193140149,0.007419586181640625,7.751586394988408e-07,0.06951995103546307,0.005396086722612381
603,0.0012572739506140351,0.003391265869140625,3.712705165526131e-07,0.08993153680123146,0.008441101759672165
604,4.350522067397833e-05,0.00011444091796875,1.0386089570602053e-06,0.04904815986000185,0.003572461660951376
605,0.002271428471431136,0.006099700927734375,5.215861165197566e-06,0.07987969552098355,0.006426634732633829
606,0.0033068805932998657,0.00888824462890625,6.489155452982232e-07,0.04893721341233855,0.0036355119664222
607,0.003028544830158353,0.008121490478515625,3.8778871385147795e-06,0.06244823349337615,0.0046803937293589115
608,0.0016939594643190503,0.00453948974609375,1.2875478887508507e-06,0.08320515497246582,0.0069558690302073956
609,0.007442780304700136,0.0198974609375,1.4527502571581863e-05,0.08527462980451414,0.008099040016531944
610,0.004638210870325565,0.012386322021484375,8.49848674988607e-06,0.08576269556805924,0.007440134417265654
611,0.011461780406534672,0.030536651611328125,3.4178334317402914e-05,0.0725196711223757,0.0074302093125879765
612,0.0008635070407763124,0.0023040771484375,2.2620385209393135e-07,0.08847411085128312,0.007961154915392399
613,0.002888204762712121,0.007694244384765625,1.9022478454644443e-06,0.059608819684740015,0.004071642179042101
614,0.0045050098560750484,0.01198577880859375,3.457685352259432e-06,0.04955417922069978,0.003449731506407261
615,0.006734595634043217,0.017902374267578125,2.873805215131142e-06,0.08576404765652593,0.008182368241250515
616,0.005546374712139368,0.0147247314453125,2.903607310145162e-06,0.07593322381208238,0.006116593722254038
617,0.03224743530154228,0.08544540405273438,4.108822759008035e-05,0.048621640393183015,0.0031220410019159317
618,0.0014040604000911117,0.003719329833984375,4.871893679592176e-07,0.04885626888220114,0.0035037342458963394
619,0.004533954430371523,0.0119781494140625,8.343641638930421e-06,0.0810071542694416,0.00785265676677227
620,0.0029167889151722193,0.0077056884765625,1.9447390968707623e-06,0.09087069299303022,0.008552572689950466
621,0.03125953674316406,0.0824432373046875,3.653161184047349e-05,0.04481530898583058,0.002916633151471615
622,0.008189999498426914,0.021587371826171875,4.6972672862466425e-06,0.08387783763733542,0.007739272899925709
623,0.0015519402222707868,0.00408172607421875,2.4339215087820776e-06,0.06084097695184295,0.004280115477740765
624,0.004408816806972027,0.011592864990234375,2.7169264740223298e-06,0.08692717225517108,0.008323127403855324
625,0.003953568637371063,0.01038360595703125,2.4044074962148443e-06,0.0697769421397115,0.005237207747995853
626,0.0039256359450519085,0.0102996826171875,1.7761437902663602e-06,0.09018868536515037,0.008343166671693325
627,0.001612581661902368,0.0042266845703125,4.456315423340129e-07,0.08497611725910974,0.00818115659058094
628,0.008911010809242725,0.023326873779296875,3.221158976884908e-06,0.08519907616280852,0.008252347819507122
629,0.006484108045697212,0.016956329345703125,1.403604073857423e-06,0.047962485592261975,0.0033103961031883955
630,0.0008966887253336608,0.0023345947265625,3.082402827203623e-06,0.06601926262935381,0.007406586781144142
631,0.003338450565934181,0.008701324462890625,3.957222816097783e-06,0.08218497406166907,0.006774756591767073
632,0.009436791762709618,0.0245819091796875,5.5403147598553915e-06,0.05642864144189874,0.003908253740519285
633,4.0583534428151324e-05,9.918212890625e-05,2.486103539922624e-06,0.06158085014151682,0.006899567786604166
634,0.002487293677404523,0.00646209716796875,2.194381522713229e-06,0.07639368408326672,0.007621270138770342
635,0.0010546835837885737,0.002735137939453125,1.6144018673003302e-06,0.061338719107914344,0.004503905773162842
636,0.00019961009093094617,0.00051116943359375,2.5723984435899183e-06,0.08738885582154984,0.007769601885229349
637,0.004919251427054405,0.0126953125,1.995176717173308e-05,0.08973691769376613,0.00859775859862566
638,0.00241580861620605,0.006252288818359375,1.515074643521075e-07,0.08713850075654138,0.008518359623849392
639,0.0009742055553942919,0.0025177001953125,3.259160052948573e-07,0.07863734809383617,0.007328389678150415
640,0.011105690151453018,0.028667449951171875,3.854523129120935e-06,0.07237369298341403,0.005297049880027771
641,0.019194552674889565,0.0494842529296875,8.900495231500827e-06,0.05570709264797728,0.0036457821261137724
642,0.015548991039395332,0.040035247802734375,8.835495464154519e-06,0.059754158185828354,0.004707277752459049
643,0.005763304885476828,0.0148162841796875,5.528507244889624e-06,0.09504542083306114,0.009285311214625835
644,0.006166951265186071,0.01584625244140625,1.7934441984834848e-06,0.08322196096432648,0.006964716594666243
645,0.030977793037891388,0.07943344116210938,3.763524364330806e-05,0.044136687336007674,0.0028273880016058683
646,0.0013285409659147263,0.003406524658203125,1.3246058472304867e-07,0.08914320510111776,0.008254695683717728
647,0.0064637064933776855,0.016544342041015625,4.6367949835257605e-06,0.07838518551392429,0.006314035505056381
648,0.0033660109620541334,0.008602142333984375,3.785020226132474e-06,0.07975296839857841,0.006423496175557375
649,0.00013900369231123477,0.0003509521484375,1.6730559764255304e-06,0.06138805794255252,0.00444392766803503
650,0.0033491384238004684,0.008544921875,1.594845798535971e-06,0.0683616527895903,0.005181964952498674
651,0.0021306579001247883,0.005405426025390625,1.0607601325318683e-05,0.06693797796153869,0.004830393940210342
652,0.002350923838093877,0.005977630615234375,3.7633103602274787e-06,0.05193244858684392,0.003893481567502022
653,0.025206902995705605,0.06406784057617188,2.139268326573074e-05,0.09009851176298912,0.008435145020484924
654,0.002253916347399354,0.005725860595703125,4.670398539019516e-07,0.08680534354391878,0.007692449726164341
655,0.005789271090179682,0.014667510986328125,1.0184181519434787e-05,0.04862235613428627,0.00347290001809597
656,0.004112544469535351,0.010395050048828125,1.2159310244896915e-05,0.07036066728486684,0.005318475887179375
657,0.004814385436475277,0.01218414306640625,2.805022859320161e-06,0.07480672830970286,0.007412292063236237
658,0.01161626260727644,0.029369354248046875,4.951905793859623e-06,0.07974225573505322,0.007740836124867201
659,0.0008323438814841211,0.002101898193359375,4.037508460896788e-07,0.06177920222337807,0.004136643372476101
660,0.009385833516716957,0.02358245849609375,4.119619552511722e-05,0.07435581117024627,0.007858381606638432
661,0.00604172982275486,0.01522064208984375,3.6507694858300965e-06,0.08940281418088862,0.008144180290400982
662,0.0057478975504636765,0.014469146728515625,1.4348802324093413e-06,0.08792281697753057,0.008268085308372974
663,0.0032328125089406967,0.008087158203125,1.733896897349041e-05,0.07524630047257899,0.007981255650520325
664,0.016619976609945297,0.041721343994140625,1.2713499017991126e-05,0.05737510096860473,0.003818807192146778
665,0.0022960046771913767,0.00576019287109375,5.59294676349964e-07,0.044552008903284764,0.003024354577064514
666,0.0016865880461409688,0.004215240478515625,4.91345554110012e-06,0.08416979590789285,0.0071249655447900295
667,0.0013943832600489259,0.003490447998046875,2.96235384666943e-07,0.08372028826249969,0.007062805816531181
668,0.0326770655810833,0.08144760131835938,0.00011022874241461977,0.08619672667956088,0.007504990324378014
669,0.0015994373243302107,0.003993988037109375,6.452212346630404e-07,0.07902043834100606,0.006444707978516817
670,0.0007182125700637698,0.001789093017578125,1.234922137882677e-06,0.08194157823897465,0.008067323826253414
671,0.007788562215864658,0.01940155029296875,4.683618044509785e-06,0.04576249360158876,0.0037176045589149
672,0.0051827263087034225,0.01288604736328125,7.066778834996512e-06,0.08404049751602566,0.007939064875245094
673,0.0017520544352009892,0.00435638427734375,3.615039929627528e-07,0.0839961345721312,0.007807046640664339
674,0.004655823577195406,0.01155853271484375,2.9660193376912503e-06,0.06598512867216716,0.004969438537955284
675,0.0091952970251441,0.022777557373046875,1.6009562386898324e-05,0.08879873367052318,0.008532053790986538
676,0.0006389249465428293,0.001583099365234375,2.2898115048519685e-07,0.07229335025068502,0.005477334372699261
677,0.003057901980355382,0.007541656494140625,1.1856423952849582e-05,0.0533459868068822,0.003782084211707115
678,0.01989668235182762,0.0490875244140625,4.835516301682219e-05,0.0867373297264017,0.007672180887311697
679,0.00022102679940871894,0.000545501708984375,2.103351874893633e-07,0.06961129058346473,0.004997616168111563
680,0.0008613408426754177,0.002124786376953125,2.823262263973447e-07,0.046949755656711535,0.003348656464368105
681,0.049961503595113754,0.12296295166015625,7.613379420945421e-05,0.0779432546639112,0.006255077663809061
682,0.0014638275606557727,0.00360107421875,1.2735241625705385e-06,0.07925635352502705,0.0064804814755916595
683,0.0039990972727537155,0.00983428955078125,5.399019755714107e-07,0.04758615789466101,0.0030585103668272495
684,0.014130715280771255,0.034694671630859375,8.493795576214325e-06,0.06712716631426459,0.0049683465622365475
685,0.0024672828149050474,0.006053924560546875,3.5392136510381533e-07,0.04316327955348086,0.002889499068260193
686,0.0007461358909495175,0.001827239990234375,7.278322868842224e-07,0.06385989503015395,0.0075666941702365875
687,0.0032475253101438284,0.0079498291015625,8.81933544860658e-07,0.06725622651868648,0.004820632748305798
688,0.00670867832377553,0.0164031982421875,2.3760180738463532e-06,0.0772517439269689,0.006127644795924425
689,0.0011689539533108473,0.0028533935546875,1.086554675566731e-06,0.08476532319835771,0.008024352602660656
690,0.0007694900268688798,0.0018768310546875,4.7676616077296785e-07,0.08771229370913333,0.007761014625430107
691,0.006173405330628157,0.015041351318359375,3.5964612834504806e-06,0.08125039474543108,0.007995923981070518
692,0.03545667231082916,0.08626937866210938,3.10685791191645e-05,0.043686117648262246,0.003167545422911644
693,0.0016945317620411515,0.004116058349609375,2.4658152142364997e-06,0.0889647502941034,0.008078180253505707
694,2.828071046678815e-05,6.866455078125e-05,2.2609098593306953e-08,0.08345350351453369,0.007110698148608208
695,0.0038951635360717773,0.00945281982421875,7.150273404477048e-07,0.06323756974015171,0.004428847227245569
696,0.001435420592315495,0.00347137451171875,3.6953513244952774e-06,0.05579349434717218,0.003504696302115917
697,0.0013955659233033657,0.00337982177734375,8.09676379276425e-08,0.05573253372330428,0.0037882605101913214
698,0.003912573680281639,0.00946044921875,2.2231229195313063e-06,0.08925133986893674,0.008367705158889294
699,0.00016178035002667457,0.00038909912109375,7.765023610772914e-07,0.07527779228070992,0.006054018158465624
700,0.0002041589905275032,0.00048828125,1.8954291363115772e-06,0.07985203489433171,0.006574843544512987
701,0.0014193868264555931,0.003421783447265625,4.235081405568053e-07,0.07546925730088967,0.006101861596107483
702,0.0070693702436983585,0.017024993896484375,1.7014793911585002e-06,0.054713384122362936,0.003750669304281473
703,0.0017408811254426837,0.00418853759765625,1.902556476807149e-07,0.08857040589821676,0.00800036545842886
704,0.00039082710281945765,0.00093841552734375,4.143804801515216e-07,0.05189927516447114,0.0035917842760682106
705,0.0033693865407258272,0.008087158203125,1.218322609020106e-06,0.08764401128253468,0.007777614984661341
706,0.009213119745254517,0.022090911865234375,2.688607537493226e-06,0.07754221785530369,0.007638720329850912
707,0.006215706933289766,0.014873504638671875,7.764308975310996e-06,0.0731102568708811,0.007417393382638693
708,0.0015989792300388217,0.003826141357421875,2.9428153425214987e-07,0.08608373271775271,0.007812777534127235
709,0.001985750859603286,0.0047454833984375,8.019021606742172e-07,0.08372433818199193,0.007891041226685047
710,0.003955966327339411,0.0094451904296875,9.6936025784089e-07,0.07080146636537202,0.007785961497575045
711,0.009695354849100113,0.023113250732421875,6.723087608406786e-06,0.05445666063254617,0.003774387761950493
712,0.0015784627757966518,0.00376129150390625,1.1055156079464723e-07,0.07449919699653848,0.005837614648044109
